,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
5584,BUICK,LaCrosse,MID-SIZE,3.6,6,AS9,Regular Gasoline,11.7,7.8,9.9,29,233
5585,BUICK,LaCrosse eAssist,MID-SIZE,2.5,4,AS6,Regular Gasoline,9.4,6.8,8.2,34,192
5586,BUICK,LaCrosse AWD,MID-SIZE,3.6,6,AS9,Regular Gasoline,11.7,8.2,10.1,28,238
5587,BUICK,Regal,MID-SIZE,2.0,4,AS9,Premium Gasoline,10.6,7.4,9.1,31,214
5588,BUICK,Regal AWD,MID-SIZE,2.0,4,AS8,Premium Gasoline,11.0,8.0,9.6,29,227
5589,BUICK,Regal AWD,MID-SIZE,3.6,6,AS9,Regular Gasoline,12.4,8.7,10.7,26,251
5590,CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS10,Premium Gasoline,13.1,9.1,11.3,25,267
5591,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS10,Regular Gasoline,13.0,8.8,11.1,25,261
5592,CADILLAC,CT6 AWD,FULL-SIZE,4.2,8,AS10,Premium Gasoline,17.3,9.5,13.8,20,324
5593,CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Premium Gasoline,11.0,7.8,9.5,30,222
5594,CADILLAC,CTS,MID-SIZE,3.6,6,AS8,Regular Gasoline,12.3,8.2,10.5,27,246
5595,CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Premium Gasoline,11.4,8.1,9.9,29,232
5596,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,Regular Gasoline,13.3,9.2,11.5,25,269
5597,CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Premium Gasoline,15.0,9.9,12.7,22,298
5598,CADILLAC,CTS-V,MID-SIZE,6.2,8,AS8,Premium Gasoline,17.1,11.0,14.3,20,337
5599,CADILLAC,Escalade 4WD,SUV - STANDARD,6.2,8,A10,Premium Gasoline,16.6,10.9,14.0,20,328
5600,CADILLAC,XT4,SUV - SMALL,2.0,4,AS9,Premium Gasoline,9.8,7.8,8.9,32,209
5601,CADILLAC,XT4 AWD,SUV - SMALL,2.0,4,AS9,Premium Gasoline,10.9,8.2,9.7,29,227
5604,CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,Regular Gasoline,12.9,8.7,11.0,26,259
5606,CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Premium Gasoline,15.0,10.1,12.8,22,302
5607,CHEVROLET,Blazer,SUV - SMALL,2.5,4,A9,Regular Gasoline,10.8,8.8,9.9,29,232
5608,CHEVROLET,Blazer,SUV - SMALL,3.6,6,A9,Regular Gasoline,12.0,9.0,10.6,27,250
5609,CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,A9,Regular Gasoline,12.7,9.5,11.3,25,265
5610,CHEVROLET,Camaro,SUBCOMPACT,2.0,4,AS8,Premium Gasoline,10.8,7.7,9.4,30,220
5611,CHEVROLET,Camaro,SUBCOMPACT,2.0,4,M6,Premium Gasoline,11.9,7.9,10.1,28,235
5612,CHEVROLET,Camaro,SUBCOMPACT,3.6,6,AS8,Regular Gasoline,12.3,8.2,10.4,27,246
5613,CHEVROLET,Camaro,SUBCOMPACT,3.6,6,M6,Regular Gasoline,14.3,8.8,11.8,24,277
5614,CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,AS10,Premium Gasoline,14.5,8.8,12.0,24,279
5615,CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,M6,Premium Gasoline,14.9,9.9,12.6,22,297
5616,CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,AS10,Premium Gasoline,18.3,11.2,15.1,19,355
5617,CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,M6,Premium Gasoline,17.2,12.0,14.9,19,349
5618,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,A6,Regular Gasoline,12.1,9.2,10.8,26,253
5619,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,M6,Regular Gasoline,11.9,9.2,10.7,26,251
5620,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.8,4,A6,Diesel,11.8,7.9,10.1,28,270
5621,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,3.6,6,A8,Regular Gasoline,13.4,9.6,11.7,24,274
5622,CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,Regular Gasoline,12.7,9.8,11.4,25,267
5623,CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,Diesel,12.2,8.4,10.5,27,283
5624,CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,Regular Gasoline,14.0,9.9,12.2,23,286
5625,CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,Diesel,13.3,10.6,12.1,23,326
5626,CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,Regular Gasoline,15.0,13.0,14.1,20,331
5627,CHEVROLET,Corvette,TWO-SEATER,6.2,8,AS8,Premium Gasoline,15.6,9.2,12.7,22,299
5628,CHEVROLET,Corvette,TWO-SEATER,6.2,8,M7,Premium Gasoline,14.6,9.3,12.2,23,286
5629,CHEVROLET,Corvette Z06,TWO-SEATER,6.2,8,AS8,Premium Gasoline,17.2,10.1,14.0,20,331
5630,CHEVROLET,Corvette Z06,TWO-SEATER,6.2,8,M7,Premium Gasoline,15.9,10.6,13.5,21,318
5631,CHEVROLET,Corvette ZR1,TWO-SEATER,6.2,8,AS8,Premium Gasoline,19.5,12.0,16.1,18,381
5632,CHEVROLET,Corvette ZR1,TWO-SEATER,6.2,8,M7,Premium Gasoline,18.2,12.5,15.6,18,368
5633,CHEVROLET,Cruze,COMPACT,1.4,4,AS6,Regular Gasoline,8.3,6.2,7.3,39,172
5634,CHEVROLET,Cruze Premier,COMPACT,1.4,4,AS6,Regular Gasoline,8.3,6.2,7.3,39,172
5635,CHEVROLET,Cruze Diesel,COMPACT,1.6,4,A9,Diesel,7.6,4.9,6.4,44,172
5636,CHEVROLET,Cruze Hatchback,MID-SIZE,1.4,4,AS6,Regular Gasoline,8.3,6.2,7.3,39,172
5637,CHEVROLET,Cruze Hatchback Premier,MID-SIZE,1.4,4,AS6,Regular Gasoline,8.5,6.4,7.5,38,175
5638,CHEVROLET,Cruze Hatchback Diesel,MID-SIZE,1.6,4,A9,Diesel,7.8,5.2,6.6,43,178
5639,CHEVROLET,Equinox,SUV - SMALL,1.5,4,A6,Regular Gasoline,9.2,7.3,8.3,34,196
5640,CHEVROLET,Equinox,SUV - SMALL,1.6,4,A6,Diesel,8.5,6.0,7.4,38,199
5641,CHEVROLET,Equinox AWD,SUV - SMALL,1.5,4,A6,Regular Gasoline,9.3,7.8,8.6,33,207
5642,CHEVROLET,Equinox AWD,SUV - SMALL,1.6,4,A6,Diesel,8.5,6.1,7.4,38,199
5643,CHEVROLET,Equinox AWD,SUV - SMALL,2.0,4,A9,Premium Gasoline,10.9,8.3,9.7,29,228
5644,CHEVROLET,Impala,FULL-SIZE,2.5,4,AS6,Regular Gasoline,10.8,8.0,9.6,29,225
5645,CHEVROLET,Impala,FULL-SIZE,3.6,6,AS6,Regular Gasoline,12.7,8.5,10.8,26,254
5646,CHEVROLET,Impala,FULL-SIZE,3.6,6,AS6,Ethanol (E85),17.2,11.6,14.6,19,245
5647,CHEVROLET,Malibu,MID-SIZE,1.5,4,AV,Regular Gasoline,8.2,6.6,7.5,38,174
5648,CHEVROLET,Malibu,MID-SIZE,2.0,4,A9,Premium Gasoline,10.5,7.4,9.1,31,214
5649,CHEVROLET,Malibu Hybrid,MID-SIZE,1.8,4,AV,Regular Gasoline,4.8,5.5,5.1,55,121
5650,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,2.7,4,A8,Regular Gasoline,11.9,10.3,11.1,25,261
5651,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,4.3,6,A6,Regular Gasoline,15.1,11.5,13.5,21,316
5652,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,15.9,11.4,13.9,20,326
5653,CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,15.7,11.9,14.0,20,329
5654,CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Ethanol (E85),21.1,15.0,18.4,15,306
5655,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A8,Regular Gasoline,14.1,10.2,12.4,23,290
5656,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,2.7,4,A8,Regular Gasoline,12.5,10.8,11.7,24,275
5657,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,Regular Gasoline,15.8,11.9,14.0,20,329
5658,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,4.3,6,A6,Regular Gasoline,16.3,12.9,14.8,19,347
5659,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,15.9,11.7,14.0,20,329
5660,CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,16.1,12.5,14.4,20,339
5661,CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Ethanol (E85),22.0,16.1,19.3,15,322
5662,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,16.5,13.0,14.9,19,350
5663,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,Regular Gasoline,14.9,10.8,13.1,22,306
5664,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A8,Regular Gasoline,15.3,11.8,13.7,21,320
5665,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,6.2,8,A10,Premium Gasoline,15.0,12.0,13.7,21,321
5666,CHEVROLET,Silverado LD,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,15.6,10.9,13.5,21,317
5667,CHEVROLET,Silverado LD 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,Regular Gasoline,15.8,11.4,13.8,20,325
5668,CHEVROLET,Spark,SUBCOMPACT,1.4,4,AV,Regular Gasoline,7.9,6.2,7.1,40,167
5669,CHEVROLET,Spark,SUBCOMPACT,1.4,4,M5,Regular Gasoline,8.0,6.2,7.2,39,170
5670,CHEVROLET,Suburban,SUV - STANDARD,5.3,8,A6,Regular Gasoline,15.7,10.5,13.4,21,314
5671,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A6,Regular Gasoline,15.7,10.5,13.4,21,314
5672,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A6,Ethanol (E85),21.2,13.9,17.9,16,298
5673,CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,A6,Regular Gasoline,16.8,11.3,14.3,20,336
5674,CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A6,Regular Gasoline,16.8,11.3,14.3,20,336
5675,CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A6,Ethanol (E85),22.2,15.2,19.0,15,317
5676,CHEVROLET,Suburban 4WD,SUV - STANDARD,6.2,8,A10,Premium Gasoline,17.1,11.3,14.5,19,340
5677,CHEVROLET,Tahoe,SUV - STANDARD,5.3,8,A6,Regular Gasoline,15.7,10.5,13.4,21,314
5678,CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A6,Regular Gasoline,15.7,10.5,13.4,21,314
5679,CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A6,Ethanol (E85),21.2,13.9,17.9,16,298
5680,CHEVROLET,Tahoe 4WD,SUV - STANDARD,5.3,8,A6,Regular Gasoline,15.8,11.1,13.7,21,321
5681,CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A6,Regular Gasoline,15.8,11.1,13.7,21,321
5682,CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A6,Ethanol (E85),21.7,14.3,18.4,15,305
5683,CHEVROLET,Tahoe 4WD,SUV - STANDARD,6.2,8,A10,Premium Gasoline,16.4,10.7,13.8,20,325
5684,CHEVROLET,Traverse,SUV - STANDARD,3.6,6,A9,Regular Gasoline,13.0,8.8,11.1,25,261
5685,CHEVROLET,Traverse AWD,SUV - STANDARD,3.6,6,A9,Regular Gasoline,13.7,9.5,11.8,24,277
5686,CHEVROLET,Trax,SUV - SMALL,1.4,4,AS6,Regular Gasoline,9.1,7.6,8.4,34,196
5687,CHEVROLET,Trax,SUV - SMALL,1.4,4,M6,Regular Gasoline,9.4,6.9,8.3,34,194
5688,CHEVROLET,Trax 4WD,SUV - SMALL,1.4,4,AS6,Regular Gasoline,9.9,8.1,9.1,31,214
5696,CHRYSLER,Pacifica,MINIVAN,3.6,6,A9,Regular Gasoline,12.9,8.4,10.9,26,259
5697,CHRYSLER,Pacifica (Stop-Start),MINIVAN,3.6,6,A9,Regular Gasoline,12.4,8.4,10.6,27,249
5698,DODGE,Challenger,MID-SIZE,3.6,6,A8,Regular Gasoline,12.4,7.8,10.3,27,242
5699,DODGE,Challenger,MID-SIZE,5.7,8,M6,Premium Gasoline,15.6,10.1,13.1,22,307
5700,DODGE,Challenger,MID-SIZE,6.4,8,M6,Premium Gasoline,16.7,10.4,13.9,20,325
5701,DODGE,Challenger (MDS),MID-SIZE,5.7,8,A8,Regular Gasoline,14.7,9.4,12.3,23,289
5702,DODGE,Challenger (MDS),MID-SIZE,6.4,8,A8,Premium Gasoline,15.8,9.6,13.0,22,304
5703,DODGE,Challenger GT AWD,MID-SIZE,3.6,6,A8,Regular Gasoline,12.8,8.7,11.0,26,258
5704,DODGE,Challenger SRT Hellcat,MID-SIZE,6.2,8,A8,Premium Gasoline,17.6,10.7,14.5,19,339
5705,DODGE,Challenger SRT Hellcat,MID-SIZE,6.2,8,M6,Premium Gasoline,18.1,11.4,15.1,19,352
5706,DODGE,Challenger SRT Hellcat Redeye,MID-SIZE,6.2,8,A8,Premium Gasoline,17.6,10.7,14.5,19,339
5707,DODGE,Charger,FULL-SIZE,3.6,6,A5,Regular Gasoline,13.7,9.0,11.6,24,271
5708,DODGE,Charger FFV,FULL-SIZE,3.6,6,A5,Regular Gasoline,13.7,9.0,11.6,24,271
5709,DODGE,Charger FFV,FULL-SIZE,3.6,6,A5,Ethanol (E85),18.9,12.7,16.1,18,268
5710,DODGE,Charger,FULL-SIZE,3.6,6,A8,Regular Gasoline,12.4,7.8,10.3,27,242
5711,DODGE,Charger FFV,FULL-SIZE,3.6,6,A8,Regular Gasoline,12.4,7.8,10.3,27,242
5712,DODGE,Charger FFV,FULL-SIZE,3.6,6,A8,Ethanol (E85),17.1,10.6,14.2,20,234
5713,DODGE,Charger (MDS),FULL-SIZE,5.7,8,A5,Regular Gasoline,15.6,9.7,12.9,22,302
5714,DODGE,Charger (MDS),FULL-SIZE,5.7,8,A8,Regular Gasoline,14.7,9.4,12.3,23,289
5715,DODGE,Charger (MDS),FULL-SIZE,6.4,8,A8,Premium Gasoline,15.8,9.6,13.0,22,304
5716,DODGE,Charger AWD,FULL-SIZE,3.6,6,A8,Regular Gasoline,12.8,8.7,11.0,26,258
5717,DODGE,Charger AWD FFV,FULL-SIZE,3.6,6,A8,Regular Gasoline,12.8,8.7,11.0,26,258
5718,DODGE,Charger AWD FFV,FULL-SIZE,3.6,6,A8,Ethanol (E85),17.6,12.0,15.0,19,248
5719,DODGE,Charger AWD (MDS),FULL-SIZE,5.7,8,A5,Regular Gasoline,16.0,10.1,13.3,21,312
5720,DODGE,Charger SRT Hellcat,FULL-SIZE,6.2,8,A8,Premium Gasoline,17.6,10.7,14.5,19,339
5721,DODGE,Durango AWD,SUV - STANDARD,3.6,6,A8,Regular Gasoline,12.7,9.6,11.3,25,265
5722,DODGE,Durango AWD,SUV - STANDARD,5.7,8,A8,Regular Gasoline,16.7,10.9,14.1,20,331
5723,DODGE,Durango AWD SRT,SUV - STANDARD,6.4,8,A8,Premium Gasoline,18.3,12.2,15.6,18,363
5724,DODGE,Grand Caravan FFV,MINIVAN,3.6,6,A6,Regular Gasoline,13.7,9.4,11.8,24,276
5725,DODGE,Grand Caravan FFV,MINIVAN,3.6,6,A6,Ethanol (E85),19.4,13.3,16.7,17,274
5726,DODGE,Journey,SUV - SMALL,2.4,4,A4,Regular Gasoline,12.7,9.2,11.1,25,261
5727,DODGE,Journey FFV,SUV - SMALL,3.6,6,A6,Regular Gasoline,14.2,9.5,12.1,23,284
5728,DODGE,Journey FFV,SUV - SMALL,3.6,6,A6,Ethanol (E85),19.1,13.2,16.4,17,274
5729,DODGE,Journey AWD,SUV - SMALL,3.6,6,A6,Regular Gasoline,14.5,10.0,12.4,23,292
5730,FIAT,124 Spider,TWO-SEATER,1.4,4,A6,Regular Gasoline,9.3,6.5,8.0,35,187
5731,FIAT,124 Spider,TWO-SEATER,1.4,4,M6,Regular Gasoline,9.0,6.7,7.9,36,185
5732,FIAT,500,MINICOMPACT,1.4,4,A6,Regular Gasoline,9.7,7.4,8.7,32,203
5733,FIAT,500,MINICOMPACT,1.4,4,M5,Regular Gasoline,8.5,7.1,7.9,36,186
5735,FIAT,500X AWD,SUV - SMALL,1.3,4,A9,Regular Gasoline,10.0,7.9,9.1,31,213
5736,FORD,EcoSport,SUV - SMALL,1.0,3,AS6,Regular Gasoline,8.6,8.1,8.4,34,196
5737,FORD,EcoSport AWD,SUV - SMALL,2.0,4,AS6,Regular Gasoline,10.2,8.0,9.3,30,218
5738,FORD,Edge,SUV - SMALL,2.0,4,AS8,Regular Gasoline,10.9,8.0,9.6,29,224
5739,FORD,Edge AWD,SUV - SMALL,2.0,4,AS8,Regular Gasoline,11.4,8.3,10.0,28,233
5740,FORD,Edge AWD,SUV - SMALL,2.7,6,AS8,Regular Gasoline,12.6,9.2,11.0,26,259
5741,FORD,Escape,SUV - SMALL,1.5,4,AS6,Regular Gasoline,10.2,7.8,9.1,31,214
5742,FORD,Escape FFV,SUV - SMALL,2.5,4,AS6,Regular Gasoline,11.0,8.0,9.6,29,226
5743,FORD,Escape FFV,SUV - SMALL,2.5,4,AS6,Ethanol (E85),15.0,10.8,13.1,22,218
5744,FORD,Escape AWD,SUV - SMALL,1.5,4,AS6,Regular Gasoline,11.2,8.4,9.9,29,232
5745,FORD,Escape AWD,SUV - SMALL,2.0,4,AS6,Regular Gasoline,11.5,8.7,10.2,28,239
5746,FORD,Expedition 4X4,SUV - STANDARD,3.5,6,AS10,Regular Gasoline,14.1,10.6,12.5,23,293
5747,FORD,Expedition MAX 4X4,SUV - STANDARD,3.5,6,AS10,Regular Gasoline,14.7,11.2,13.1,22,307
5748,FORD,Explorer AWD,SUV - STANDARD,2.3,4,AS6,Regular Gasoline,13.1,9.2,11.4,25,267
5749,FORD,Explorer AWD,SUV - STANDARD,3.5,6,AS6,Regular Gasoline,15.2,10.9,13.2,21,311
5750,FORD,Explorer FFV AWD,SUV - STANDARD,3.5,6,AS6,Regular Gasoline,14.5,10.6,12.7,22,299
5751,FORD,Explorer FFV AWD,SUV - STANDARD,3.5,6,AS6,Ethanol (E85),19.8,14.3,17.3,16,288
5752,FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS10,Regular Gasoline,12.0,9.0,10.6,27,249
5753,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,Regular Gasoline,12.4,9.4,11.1,25,260
5754,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,Regular Gasoline,12.4,9.4,11.1,25,260
5757,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS6,Regular Gasoline,12.2,9.3,10.9,26,256
5758,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS6,Ethanol (E85),16.7,12.6,14.9,19,247
5760,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,Ethanol (E85),16.7,12.6,14.9,19,247
5761,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,13.5,10.1,12.0,24,281
5762,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,13.8,10.7,12.4,23,291
5763,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,13.9,11.2,12.7,22,298
5764,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS10,Regular Gasoline,13.9,10.2,12.2,23,287
5765,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS10,Ethanol (E85),20.3,14.0,17.4,16,290
5766,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Regular Gasoline,14.7,11.2,13.1,22,308
5767,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Ethanol (E85),20.3,14.0,17.5,16,290
5768,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Regular Gasoline,15.6,11.8,13.9,20,326
5769,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Ethanol (E85),20.4,14.0,17.5,16,291
5770,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS10,Regular Gasoline,12.7,9.8,11.4,25,268
5772,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS10,Regular Gasoline,13.1,10.2,11.8,24,277
5773,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.0,6,AS10,Diesel,11.8,9.3,10.7,26,287
5774,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.0,6,AS10,Diesel,11.8,9.3,10.7,26,287
5775,FORD,F-150 4X4 XL/XLT,PICKUP TRUCK - STANDARD,3.0,6,AS10,Diesel,11.2,8.3,9.9,29,266
5776,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,Regular Gasoline,12.8,10.2,11.6,24,273
5777,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,Ethanol (E85),17.5,13.8,15.8,18,263
5779,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,Ethanol (E85),17.5,13.7,15.8,18,263
5780,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,14.3,10.5,12.5,23,295
5781,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,14.7,10.7,12.9,22,303
5782,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,14.7,11.2,13.1,22,308
5783,FORD,F-150 4X4 Limited,PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,13.8,11.2,12.6,22,296
5784,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS10,Regular Gasoline,15.1,11.0,13.3,21,312
5786,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Regular Gasoline,15.7,11.8,13.9,20,326
5788,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Regular Gasoline,16.8,12.4,14.8,19,347
5789,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,Ethanol (E85),21.3,17.2,19.5,14,323
5790,FORD,F-150 Raptor 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,Regular Gasoline,15.3,13.1,14.3,20,336
5791,FORD,Flex,SUV - STANDARD,3.5,6,AS6,Regular Gasoline,14.7,10.2,12.7,22,298
5792,FORD,Flex AWD,SUV - STANDARD,3.5,6,AS6,Regular Gasoline,14.7,10.7,12.9,22,303
5793,FORD,Flex AWD GTDI,SUV - STANDARD,3.5,6,AS6,Regular Gasoline,15.7,11.2,13.7,21,322
5794,FORD,Fiesta,SUBCOMPACT,1.6,4,AM6,Regular Gasoline,8.6,6.4,7.6,37,178
5795,FORD,Fiesta,SUBCOMPACT,1.6,4,M5,Regular Gasoline,8.8,6.8,7.9,36,184
5796,FORD,Fiesta ST,SUBCOMPACT,1.6,4,M6,Regular Gasoline,9.2,7.4,8.4,34,196
5797,FORD,Fusion,MID-SIZE,1.5,4,AS6,Regular Gasoline,10.0,7.0,8.7,32,204
5798,FORD,Fusion Hybrid,MID-SIZE,2.0,4,AV,Regular Gasoline,5.5,5.6,5.6,50,131
5799,FORD,GT,TWO-SEATER,3.5,6,AM7,Premium Gasoline,20.4,13.1,17.1,17,402
5800,FORD,Mustang,SUBCOMPACT,2.3,4,AS10,Regular Gasoline,11.2,7.3,9.4,30,221
5801,FORD,Mustang (Performance Pkg),SUBCOMPACT,2.3,4,AS10,Regular Gasoline,11.8,8.4,10.3,27,242
5802,FORD,Mustang,SUBCOMPACT,2.3,4,M6,Regular Gasoline,11.2,7.9,9.7,29,227
5803,FORD,Mustang (Performance Pkg),SUBCOMPACT,2.3,4,M6,Regular Gasoline,11.8,8.7,10.4,27,244
5804,FORD,Mustang,SUBCOMPACT,5.0,8,AS10,Regular Gasoline,15.0,9.1,12.3,23,289
5805,FORD,Mustang,SUBCOMPACT,5.0,8,M6,Regular Gasoline,16.1,9.9,13.3,21,311
5806,FORD,Mustang Bullitt,SUBCOMPACT,5.0,8,M6,Regular Gasoline,16.1,9.9,13.3,21,311
5807,FORD,Mustang Convertible,SUBCOMPACT,2.3,4,AS10,Regular Gasoline,11.9,8.4,10.4,27,243
5808,FORD,Mustang Convertible,SUBCOMPACT,2.3,4,M6,Regular Gasoline,11.8,8.4,10.3,27,241
5809,FORD,Mustang Convertible,SUBCOMPACT,5.0,8,AS10,Regular Gasoline,15.4,9.7,12.9,22,302
5810,FORD,Ranger 4WD,PICKUP TRUCK - STANDARD,2.3,4,AS10,Regular Gasoline,11.8,9.8,10.9,26,256
5811,FORD,Shelby GT350 Mustang,SUBCOMPACT,5.2,8,M6,Premium Gasoline,17.2,11.3,14.6,19,341
5812,FORD,T-150 Wagon,VAN - PASSENGER,3.5,6,AS6,Regular Gasoline,16.2,12.8,14.7,19,346
5813,FORD,T-150 Wagon,VAN - PASSENGER,3.7,6,AS6,Regular Gasoline,16.9,13.1,15.2,19,355
5814,FORD,Taurus FFV,FULL-SIZE,3.5,6,AS6,Regular Gasoline,13.5,9.0,11.5,25,270
5815,FORD,Taurus FFV,FULL-SIZE,3.5,6,AS6,Ethanol (E85),17.8,12.1,15.2,19,254
5816,FORD,Taurus AWD,FULL-SIZE,3.5,6,AS6,Regular Gasoline,14.6,10.0,12.5,23,294
5817,FORD,Taurus FFV AWD,FULL-SIZE,3.5,6,AS6,Regular Gasoline,14.0,9.9,12.4,23,291
5818,FORD,Taurus FFV AWD,FULL-SIZE,3.5,6,AS6,Ethanol (E85),18.5,13.0,16.0,18,267
5819,FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,Regular Gasoline,9.8,8.8,9.3,30,219
5820,FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,Regular Gasoline,9.8,8.8,9.3,30,219
